id_student,code_module,code_presentation,세트,target_churn_after_25,proba,tier,checkpoint_day,checkpoint_type,checkpoint_weight,enrolled_at_cp,missed_cp,activity_decline,rate_ratio,manager_status
580842,FFF,2013J,개발,0,0.0730319397428085,4,47.0,TMA,12.5,True,False,False,0.6641112618724558,명단 외
580867,FFF,2013J,개발,0,0.117660074515152,4,47.0,TMA,12.5,True,False,True,0.26262626262626265,명단 외
581034,FFF,2013J,개발,0,0.1135044975849718,4,47.0,TMA,12.5,True,False,False,1.078571979335338,명단 외
581135,FFF,2013J,개발,0,0.0574534260146753,4,47.0,TMA,12.5,True,False,False,0.6340611688859895,명단 외
581219,FFF,2013J,개발,1,0.1404597929838728,3,47.0,TMA,12.5,True,False,True,0.40974212034383956,명단 외
581253,FFF,2013J,개발,0,0.3187634788317992,2,47.0,TMA,12.5,True,False,False,0.8577929465301479,25일 명단
581261,FFF,2013J,개발,0,0.1898973152129482,3,47.0,TMA,12.5,True,False,False,0.804224820822331,명단 외
581307,FFF,2013J,개발,0,0.38186403234481,2,47.0,TMA,12.5,True,True,False,1.3756613756613756,25일 명단
581332,FFF,2013J,개발,0,0.2352668998165165,2,47.0,TMA,12.5,True,False,False,0.6693069306930693,25일 명단
581341,FFF,2013J,개발,1,0.414105829001375,1,47.0,TMA,12.5,True,True,False,0.7010785824345146,25일 명단
581342,FFF,2013J,개발,0,0.2772685352725716,2,47.0,TMA,12.5,True,True,True,0.4313636363636364,25일 명단
581410,FFF,2013J,개발,0,0.116579426294077,4,47.0,TMA,12.5,True,False,True,0.48449354452282706,명단 외
581412,FFF,2013J,개발,0,0.1811019150966042,3,47.0,TMA,12.5,True,True,True,0.38220502901353964,2차 승격
581486,FFF,2013J,개발,0,0.2097159993978004,2,47.0,TMA,12.5,True,False,True,0.3545454545454545,25일 명단
581490,FFF,2013J,개발,0,0.0655139578935162,4,47.0,TMA,12.5,True,False,False,0.5900027886224205,명단 외
581523,FFF,2013J,개발,0,0.1727418007806735,3,47.0,TMA,12.5,True,False,False,2.303622159090909,명단 외
581532,FFF,2013J,개발,0,0.2492135314273627,2,47.0,TMA,12.5,True,False,False,0.9178381755701341,25일 명단
581563,FFF,2013J,개발,1,0.3156204353148061,2,47.0,TMA,12.5,True,False,False,0.8819538670284939,25일 명단
581574,FFF,2013J,개발,0,0.1817349968481143,3,47.0,TMA,12.5,True,False,False,0.7297258297258298,명단 외
581614,FFF,2013J,개발,0,0.0958263820759431,4,47.0,TMA,12.5,True,False,False,1.2173615857826385,명단 외
581616,FFF,2013J,개발,0,0.3981544697753956,2,47.0,TMA,12.5,True,False,False,0.8103232720128595,25일 명단
581656,FFF,2013J,개발,0,0.1254702498198408,4,47.0,TMA,12.5,True,False,False,0.6634351563929028,명단 외
581700,FFF,2013J,개발,0,0.097465588350632,4,47.0,TMA,12.5,True,True,True,0.0,명단 외
581769,FFF,2013J,개발,0,0.1123257859470191,4,47.0,TMA,12.5,True,False,False,2.0449720131248794,명단 외
581770,FFF,2013J,개발,0,0.0672734414479732,4,47.0,TMA,12.5,True,False,True,0.3134387351778656,명단 외
581787,FFF,2013J,개발,0,0.144066143362902,3,47.0,TMA,12.5,True,False,False,1.114357101672112,명단 외
581796,FFF,2013J,개발,0,0.1088462032808308,4,47.0,TMA,12.5,True,False,False,0.5487012987012988,명단 외
581810,FFF,2013J,개발,0,0.0711940313920811,4,47.0,TMA,12.5,True,False,True,0.2785176606832658,명단 외
581836,FFF,2013J,개발,0,0.1593245063065111,3,47.0,TMA,12.5,True,False,False,0.6470698722764838,명단 외
581838,FFF,2013J,개발,0,0.2396457435879751,2,47.0,TMA,12.5,True,False,True,0.34873323397913564,25일 명단
582003,FFF,2013J,개발,1,0.2034565371154837,2,47.0,TMA,12.5,True,True,True,0.4983570646221248,25일 명단
582063,FFF,2013J,개발,0,0.1317354172780322,3,47.0,TMA,12.5,True,False,False,0.9519824249398473,명단 외
582080,FFF,2013J,개발,0,0.1936810478931653,3,47.0,TMA,12.5,True,True,True,0.0,2차 승격
582108,FFF,2013J,개발,0,0.100848296019605,4,47.0,TMA,12.5,True,False,True,0.42591499409681227,명단 외
582125,FFF,2013J,개발,0,0.3404409540254599,2,47.0,TMA,12.5,True,True,False,1.594606350587212,25일 명단
582235,FFF,2013J,개발,0,0.0811392263955974,4,47.0,TMA,12.5,True,False,False,0.5144730890999547,명단 외
582275,FFF,2013J,개발,0,0.2064470876084277,2,47.0,TMA,12.5,True,True,True,0.04075235109717868,25일 명단
582282,FFF,2013J,개발,1,0.2594714981365127,2,47.0,TMA,12.5,True,True,False,0.6320346320346321,25일 명단
582311,FFF,2013J,개발,0,0.440478372680682,1,47.0,TMA,12.5,True,True,False,0.5909090909090908,25일 명단
582364,FFF,2013J,개발,0,0.2054093821259869,2,47.0,TMA,12.5,True,False,False,1.124168514412417,25일 명단
582392,FFF,2013J,개발,0,0.0758130507164352,4,47.0,TMA,12.5,True,False,False,1.017982017982018,명단 외
582494,FFF,2013J,개발,0,0.1585202061717786,3,47.0,TMA,12.5,True,False,False,1.161913875598086,명단 외
582510,FFF,2013J,개발,0,0.0874456073832036,4,47.0,TMA,12.5,True,False,True,0.45591344360154207,명단 외
582562,FFF,2013J,개발,0,0.0831380998223267,4,47.0,TMA,12.5,True,False,False,3.5064506450645068,명단 외
582629,FFF,2013J,개발,1,0.4600626094581584,1,47.0,TMA,12.5,True,True,True,0.23140495867768596,25일 명단
582677,FFF,2013J,개발,0,0.1677225270829067,3,47.0,TMA,12.5,True,False,True,0.2961464764743453,명단 외
582705,FFF,2013J,개발,0,0.0569949401142,4,47.0,TMA,12.5,True,False,False,0.7564276048714479,명단 외
582790,FFF,2013J,개발,0,0.2201817776590056,2,47.0,TMA,12.5,True,False,False,1.6753246753246753,25일 명단
582950,FFF,2013J,개발,0,0.1446199478609299,3,47.0,TMA,12.5,True,False,False,1.2743831760225202,명단 외
582992,FFF,2013J,개발,1,0.3490164126133214,2,47.0,TMA,12.5,True,True,True,0.1857142857142857,25일 명단
583051,FFF,2013J,개발,1,0.2710818853325648,2,47.0,TMA,12.5,True,False,False,3.3068181818181817,25일 명단
583070,FFF,2013J,개발,0,0.223449898479576,2,47.0,TMA,12.5,True,True,True,0.058258642765685015,25일 명단
583121,FFF,2013J,개발,0,0.3279417677661741,2,47.0,TMA,12.5,True,True,True,,25일 명단
583128,FFF,2013J,개발,1,0.5330485449406905,1,47.0,TMA,12.5,True,True,False,0.6779904306220096,25일 명단
583131,FFF,2013J,개발,0,0.2069282807696781,2,47.0,TMA,12.5,True,False,False,0.6520376175548589,25일 명단
583149,FFF,2013J,개발,0,0.0998298043183835,4,47.0,TMA,12.5,True,False,True,0.32231404958677684,명단 외
583202,FFF,2013J,개발,0,0.1675025509564002,3,47.0,TMA,12.5,True,False,False,0.9800723040296271,명단 외
583232,FFF,2013J,개발,0,0.0567916074977514,4,47.0,TMA,12.5,True,False,False,0.5693655303030302,명단 외
583236,FFF,2013J,개발,0,0.1275111196146883,4,47.0,TMA,12.5,True,False,True,0.31431334622823986,명단 외
583286,FFF,2013J,개발,0,0.1853023279463078,3,47.0,TMA,12.5,True,False,False,1.158275986961246,명단 외
583381,FFF,2013J,개발,0,0.0906835104657241,4,47.0,TMA,12.5,True,False,False,0.5041088854648177,명단 외
583526,FFF,2013J,개발,0,0.2266332590660377,2,47.0,TMA,12.5,True,False,False,2.7655502392344498,25일 명단
583599,FFF,2013J,개발,0,0.1399297274830874,3,47.0,TMA,12.5,True,False,True,0.4679682733374008,명단 외
583741,FFF,2013J,개발,0,0.0954892046185939,4,47.0,TMA,12.5,True,False,False,0.6167328815143724,명단 외
583824,FFF,2013J,개발,0,0.1156420165952234,4,47.0,TMA,12.5,True,False,False,0.7729301948051949,명단 외
583867,FFF,2013J,개발,0,0.151049958719468,3,47.0,TMA,12.5,True,False,True,0.1883116883116883,명단 외
583966,FFF,2013J,개발,0,0.5673213831339511,1,47.0,TMA,12.5,True,True,True,0.2231404958677686,25일 명단
583993,FFF,2013J,개발,0,0.1625419391234865,3,47.0,TMA,12.5,True,False,False,1.4096150966002694,명단 외
584040,FFF,2013J,개발,0,0.1965219814816937,3,47.0,TMA,12.5,True,False,True,0.40391254315304953,명단 외
584078,FFF,2013J,개발,0,0.3028524711036072,2,47.0,TMA,12.5,True,True,True,0.04168238400603545,25일 명단
584111,FFF,2013J,개발,0,0.220737916238403,2,47.0,TMA,12.5,True,False,False,0.8036975977390485,25일 명단
584210,FFF,2013J,개발,0,0.2752571938419712,2,47.0,TMA,12.5,True,False,False,0.7161203109158499,25일 명단
584214,FFF,2013J,개발,0,0.0719915084274415,4,47.0,TMA,12.5,True,False,False,1.0296811397557666,명단 외
584225,FFF,2013J,개발,0,0.2776493677690211,2,47.0,TMA,12.5,True,True,True,0.006091846298031865,25일 명단
584362,FFF,2013J,개발,1,0.4456010049712454,1,47.0,TMA,12.5,True,True,True,,25일 명단
584446,FFF,2013J,개발,0,0.0813011294066576,4,47.0,TMA,12.5,True,False,True,0.24964249233912153,명단 외
584468,FFF,2013J,개발,0,0.070641930865026,4,47.0,TMA,12.5,True,False,False,0.536661698956781,명단 외
584546,FFF,2013J,개발,0,0.2675613945016457,2,47.0,TMA,12.5,True,False,False,0.746909090909091,25일 명단
584550,FFF,2013J,개발,0,0.2772581446530414,2,47.0,TMA,12.5,True,False,True,0.3456260720411664,25일 명단
584594,FFF,2013J,개발,0,0.4317101854175029,1,47.0,TMA,12.5,True,True,True,0.17727272727272728,25일 명단
584601,FFF,2013J,개발,0,0.2112630752110523,2,47.0,TMA,12.5,True,False,False,1.6079158936301794,25일 명단
584687,FFF,2013J,개발,0,0.3279728593571249,2,47.0,TMA,12.5,True,True,True,0.0,25일 명단
584771,FFF,2013J,개발,0,0.1069398439710198,4,47.0,TMA,12.5,True,False,False,0.5196491819868444,명단 외
584806,FFF,2013J,개발,0,0.198543514378673,3,47.0,TMA,12.5,True,False,False,2.4336700336700336,명단 외
585033,FFF,2013J,개발,0,0.1873139995041609,3,47.0,TMA,12.5,True,False,False,0.6471861471861472,명단 외
585050,FFF,2013J,개발,1,0.0605532317653351,4,47.0,TMA,12.5,True,False,False,0.6077348066298343,명단 외
585093,FFF,2013J,개발,0,0.1021219165975412,4,47.0,TMA,12.5,True,False,True,0.3650529122573119,명단 외
585128,FFF,2013J,개발,0,0.0920191197613558,4,47.0,TMA,12.5,True,True,False,0.6684053651266766,명단 외
585149,FFF,2013J,개발,1,0.1458499870642239,3,47.0,TMA,12.5,False,True,False,2.2687991021324354,명단 외
585162,FFF,2013J,개발,0,0.225214480302206,2,47.0,TMA,12.5,True,False,False,1.2361546499477534,25일 명단
585166,FFF,2013J,개발,0,0.1393002231655575,3,47.0,TMA,12.5,True,False,False,0.765495867768595,명단 외
585222,FFF,2013J,개발,0,0.103954362440334,4,47.0,TMA,12.5,True,False,False,0.6794425087108014,명단 외
585230,FFF,2013J,개발,0,0.1737836026456333,3,47.0,TMA,12.5,True,False,False,0.9470462197734925,명단 외
585290,FFF,2013J,개발,1,0.3298605254013731,2,47.0,TMA,12.5,True,True,False,5.968181818181818,25일 명단
585301,FFF,2013J,개발,0,0.1552463616774551,3,47.0,TMA,12.5,True,False,False,1.1868258859784284,명단 외
585305,FFF,2013J,개발,0,0.1464886085403638,3,47.0,TMA,12.5,True,False,False,1.674894641782059,명단 외
585383,FFF,2013J,개발,0,0.1100616372113688,4,47.0,TMA,12.5,True,False,False,0.934399676047783,명단 외
585409,FFF,2013J,개발,0,0.2448969049876337,2,47.0,TMA,12.5,True,True,True,0.023172905525846704,25일 명단
585449,FFF,2013J,개발,0,0.0956345143598261,4,47.0,TMA,12.5,True,False,False,1.747658402203857,명단 외
585466,FFF,2013J,개발,0,0.0929760193714071,4,47.0,TMA,12.5,True,False,True,0.46401913875598083,명단 외
585484,FFF,2013J,개발,0,0.2522802949027353,2,47.0,TMA,12.5,True,True,True,0.0,25일 명단
585574,FFF,2013J,개발,0,0.2072487320236147,2,47.0,TMA,12.5,True,False,True,0.49931818181818177,25일 명단
585615,FFF,2013J,개발,0,0.1813079088095921,3,47.0,TMA,12.5,True,False,False,1.1532422672319045,명단 외
585659,FFF,2013J,개발,0,0.0924243191002701,4,47.0,TMA,12.5,True,False,False,0.8546046787089132,명단 외
585724,FFF,2013J,개발,1,0.1210119473527448,4,47.0,TMA,12.5,True,False,True,0.2771855010660981,명단 외
585731,FFF,2013J,개발,0,0.1136714257932403,4,47.0,TMA,12.5,True,False,True,0.49760765550239233,명단 외
585825,FFF,2013J,개발,1,0.1189815766454084,4,47.0,TMA,12.5,True,False,True,0.47415689149560114,명단 외
585942,FFF,2013J,개발,0,0.2821126952612736,2,47.0,TMA,12.5,True,False,False,0.9042098840756558,25일 명단
585965,FFF,2013J,개발,0,0.1432547062296499,3,47.0,TMA,12.5,True,False,True,0.3689273689273689,명단 외
586034,FFF,2013J,개발,0,0.127942760209867,4,47.0,TMA,12.5,True,False,False,2.403472931562819,명단 외
586080,FFF,2013J,개발,0,0.1336935530680572,3,47.0,TMA,12.5,True,False,False,0.5465465465465466,명단 외
586224,FFF,2013J,개발,0,0.1740861611825777,3,47.0,TMA,12.5,True,False,False,1.429909784871617,명단 외
586233,FFF,2013J,개발,0,0.1620210335506894,3,47.0,TMA,12.5,True,False,True,0.22417183482075326,명단 외
586246,FFF,2013J,개발,0,0.2003621275873768,2,47.0,TMA,12.5,True,False,False,0.8779220779220779,25일 명단
586251,FFF,2013J,개발,1,0.1790993162772907,3,47.0,TMA,12.5,True,True,True,0.0,2차 승격
586259,FFF,2013J,개발,0,0.2918793741822602,2,47.0,TMA,12.5,True,True,True,0.4574780058651026,25일 명단
586281,FFF,2013J,개발,1,0.1746444993308767,3,47.0,TMA,12.5,True,False,False,0.913991399139914,명단 외
586428,FFF,2013J,개발,0,0.1573733140005054,3,47.0,TMA,12.5,True,False,False,1.0850139621470678,명단 외
586446,FFF,2013J,개발,0,0.2167290870050068,2,47.0,TMA,12.5,True,False,False,1.0158607350096711,25일 명단
586468,FFF,2013J,개발,0,0.1538750191765864,3,47.0,TMA,12.5,True,False,False,1.0179063360881544,명단 외
586477,FFF,2013J,개발,0,0.1710518054442156,3,47.0,TMA,12.5,True,False,False,0.7963636363636364,명단 외
586483,FFF,2013J,개발,0,0.1947349765884092,3,47.0,TMA,12.5,True,False,False,0.6758197813916289,명단 외
586518,FFF,2013J,개발,0,0.4169686924827178,1,47.0,TMA,12.5,True,False,False,2.4386024423337855,25일 명단
586543,FFF,2013J,개발,1,0.4361238682289793,1,47.0,TMA,12.5,True,True,True,0.0,25일 명단
586594,FFF,2013J,개발,0,0.050667793343985,4,47.0,TMA,12.5,True,False,False,0.5583292383292383,명단 외
586642,FFF,2013J,개발,0,0.1283025469073532,4,47.0,TMA,12.5,True,False,False,1.517825311942959,명단 외
586705,FFF,2013J,개발,0,0.0732834663345088,4,47.0,TMA,12.5,True,False,False,0.6239769962397699,명단 외
586719,FFF,2013J,개발,0,0.1616011146690721,3,47.0,TMA,12.5,True,False,False,0.7857261135949659,명단 외
586753,FFF,2013J,개발,0,0.2864828791022818,2,47.0,TMA,12.5,True,False,False,1.396694214876033,25일 명단
586758,FFF,2013J,개발,0,0.1766875743962974,3,47.0,TMA,12.5,True,False,False,1.782414307004471,명단 외
586781,FFF,2013J,개발,0,0.0695620306487316,4,47.0,TMA,12.5,True,False,False,0.9664567360350493,명단 외
586784,FFF,2013J,개발,0,0.2052617091282077,2,47.0,TMA,12.5,True,False,False,1.2924564796905222,25일 명단
586808,FFF,2013J,개발,0,0.2210809649108411,2,47.0,TMA,12.5,True,False,False,0.9942687747035572,25일 명단
586851,FFF,2013J,개발,1,0.1480802444715477,3,47.0,TMA,12.5,True,True,False,2.9246551114255395,2차 승격
586855,FFF,2013J,개발,0,0.1633092382908277,3,47.0,TMA,12.5,True,False,False,0.6955197912135711,명단 외
586891,FFF,2013J,개발,0,0.2269800265192228,2,47.0,TMA,12.5,True,False,False,0.9424307036247334,25일 명단
586906,FFF,2013J,개발,1,0.5547303941737759,1,47.0,TMA,12.5,True,True,True,0.0,25일 명단
586925,FFF,2013J,개발,0,0.2845145247163386,2,47.0,TMA,12.5,True,False,True,0.36325358851674644,25일 명단
586935,FFF,2013J,개발,0,0.0926521154838379,4,47.0,TMA,12.5,True,False,False,1.0346841913106972,명단 외
586957,FFF,2013J,개발,0,0.1740601176287078,3,47.0,TMA,12.5,True,False,False,0.7148558758314856,명단 외
586974,FFF,2013J,개발,0,0.261301695918861,2,47.0,TMA,12.5,True,True,True,0.19840743198407432,25일 명단
587126,FFF,2013J,개발,0,0.1263754186189855,4,47.0,TMA,12.5,True,False,False,0.6514858449094426,명단 외
587178,FFF,2013J,개발,0,0.107131806191575,4,47.0,TMA,12.5,True,False,False,0.7837874291880226,명단 외
587195,FFF,2013J,개발,1,0.6107108990572139,1,47.0,TMA,12.5,True,True,True,0.23636363636363636,25일 명단
587286,FFF,2013J,개발,0,0.0547269064999991,4,47.0,TMA,12.5,True,False,False,0.8134169278996867,명단 외
587294,FFF,2013J,개발,0,0.219585268559348,2,47.0,TMA,12.5,True,False,False,1.8441224585183453,25일 명단
587308,FFF,2013J,개발,0,0.4027075112694596,1,47.0,TMA,12.5,True,True,False,3.1515151515151514,25일 명단
587324,FFF,2013J,개발,1,0.1912160440617398,3,47.0,TMA,12.5,True,False,True,0.285343933632907,명단 외
587334,FFF,2013J,개발,0,0.1950732705392643,3,47.0,TMA,12.5,True,False,True,0.31985940246045697,명단 외
587369,FFF,2013J,개발,0,0.0454418949564782,4,47.0,TMA,12.5,True,False,True,0.47846889952153115,명단 외
587435,FFF,2013J,개발,0,0.1943712618388939,3,47.0,TMA,12.5,True,False,False,1.023477493380406,명단 외
587451,FFF,2013J,개발,0,0.1714528293349196,3,47.0,TMA,12.5,True,False,False,1.7462686567164178,명단 외
587456,FFF,2013J,개발,0,0.1088709043070188,4,47.0,TMA,12.5,True,True,True,0.194596568090544,명단 외
587462,FFF,2013J,개발,0,0.1501759351985808,3,47.0,TMA,12.5,True,False,True,0.4714356681569797,명단 외
587594,FFF,2013J,개발,0,0.1454233821272147,3,47.0,TMA,12.5,True,False,False,0.8100378787878789,명단 외
587611,FFF,2013J,개발,0,0.1585153282786947,3,47.0,TMA,12.5,True,True,False,0.6286997885835096,2차 승격
587619,FFF,2013J,개발,0,0.1439697050326677,3,47.0,TMA,12.5,True,False,False,0.8412291933418694,명단 외
587685,FFF,2013J,개발,0,0.1236865138814577,4,47.0,TMA,12.5,True,True,False,1.272867348368119,명단 외
587690,FFF,2013J,개발,0,0.1771073402435214,3,47.0,TMA,12.5,True,False,True,0.21319073083778964,명단 외
587783,FFF,2013J,개발,0,0.1507453471511654,3,47.0,TMA,12.5,True,False,False,1.0223665223665224,명단 외
587848,FFF,2013J,개발,0,0.1034918532616602,4,47.0,TMA,12.5,True,False,True,0.43059518956379944,명단 외
587859,FFF,2013J,개발,1,0.1818322596807464,3,47.0,TMA,12.5,True,True,True,0.023875114784205696,2차 승격
587868,FFF,2013J,개발,0,0.1816635514668594,3,47.0,TMA,12.5,True,False,False,3.64692378328742,명단 외
587881,FFF,2013J,개발,1,0.1492547301753695,3,47.0,TMA,12.5,True,False,False,0.615530303030303,명단 외
587976,FFF,2013J,개발,1,0.2140321656814673,2,47.0,TMA,12.5,True,False,False,1.5853658536585367,25일 명단
588052,FFF,2013J,개발,0,0.1979927719822852,3,47.0,TMA,12.5,True,False,False,0.745998187858653,명단 외
588128,FFF,2013J,개발,0,0.1786427201338501,3,47.0,TMA,12.5,True,False,False,0.5252525252525253,명단 외
588131,FFF,2013J,개발,0,0.1918872889594949,3,47.0,TMA,12.5,True,False,False,0.8316498316498315,명단 외
588156,FFF,2013J,개발,0,0.1228245687843522,4,47.0,TMA,12.5,True,False,False,0.5368924704104759,명단 외
588175,FFF,2013J,개발,1,0.2362717875689306,2,47.0,TMA,12.5,True,False,True,0.3404019915176102,25일 명단
588236,FFF,2013J,개발,0,0.0752360216815215,4,47.0,TMA,12.5,True,False,True,0.3296506734006734,명단 외
588261,FFF,2013J,개발,0,0.0664512649222478,4,47.0,TMA,12.5,True,False,False,1.2774891774891775,명단 외
588560,FFF,2013J,개발,0,0.1770252914105268,3,47.0,TMA,12.5,True,True,False,0.83220590661607,2차 승격
588597,FFF,2013J,개발,0,0.1645897759702732,3,47.0,TMA,12.5,True,False,False,0.9811320754716982,명단 외
588672,FFF,2013J,개발,0,0.1149029394648417,4,47.0,TMA,12.5,True,False,False,0.7236084452975048,명단 외
588914,FFF,2013J,개발,0,0.2642324066742975,2,47.0,TMA,12.5,True,False,False,0.6779422128259338,25일 명단
588925,FFF,2013J,개발,0,0.1868556734785128,3,47.0,TMA,12.5,True,False,True,0.34070434070434075,명단 외
588971,FFF,2013J,개발,0,0.1509731721371927,3,47.0,TMA,12.5,True,False,False,0.8547741566609492,명단 외
589003,FFF,2013J,개발,0,0.1031861675663092,4,47.0,TMA,12.5,True,False,False,1.0916968646604694,명단 외
589014,FFF,2013J,개발,0,0.2132128687291427,2,47.0,TMA,12.5,True,False,False,1.139101861993428,25일 명단
589099,FFF,2013J,개발,0,0.1568274018317164,3,47.0,TMA,12.5,True,False,False,1.0192400192400193,명단 외
589178,FFF,2013J,개발,0,0.4502712978720554,1,47.0,TMA,12.5,True,True,True,0.0,25일 명단
589196,FFF,2013J,개발,1,0.3607467312698938,2,47.0,TMA,12.5,False,True,True,,25일 명단
589263,FFF,2013J,개발,0,0.1334613092037996,3,47.0,TMA,12.5,True,True,True,0.057113889827644475,2차 승격
589295,FFF,2013J,개발,0,0.1475712354842935,3,47.0,TMA,12.5,True,False,False,0.5909090909090908,명단 외
589303,FFF,2013J,개발,0,0.0959804677110164,4,47.0,TMA,12.5,True,False,True,0.31689131058216236,명단 외
589326,FFF,2013J,개발,0,0.0591003332896618,4,47.0,TMA,12.5,True,False,True,0.45146151783319927,명단 외
589409,FFF,2013J,개발,0,0.0579187817162406,4,47.0,TMA,12.5,True,False,True,0.4656666235613604,명단 외
589441,FFF,2013J,개발,1,0.2898844970380407,2,47.0,TMA,12.5,True,False,False,0.9799242424242425,25일 명단
589474,FFF,2013J,개발,0,0.234534927303115,2,47.0,TMA,12.5,True,True,True,0.2474866310160428,25일 명단
589490,FFF,2013J,개발,0,0.2684176098015117,2,47.0,TMA,12.5,True,False,True,0.1472553006099332,25일 명단
589559,FFF,2013J,개발,0,0.136726413976942,3,47.0,TMA,12.5,True,False,False,1.3846384638463847,명단 외
589578,FFF,2013J,개발,0,0.1495761385897235,3,47.0,TMA,12.5,True,False,True,0.43243243243243246,명단 외
589583,FFF,2013J,개발,0,0.1187311130761182,4,47.0,TMA,12.5,True,False,False,1.5245454545454544,명단 외
589587,FFF,2013J,개발,0,0.1194152528972074,4,47.0,TMA,12.5,True,False,False,0.984176233322991,명단 외
589594,FFF,2013J,개발,1,0.2363035456960341,2,47.0,TMA,12.5,True,False,True,0.18439716312056736,25일 명단
589605,FFF,2013J,개발,0,0.0607983447793728,4,47.0,TMA,12.5,True,False,False,0.5266027888135857,명단 외
589707,FFF,2013J,개발,0,0.2236671873695059,2,47.0,TMA,12.5,True,False,False,1.2943722943722944,25일 명단
589749,FFF,2013J,개발,0,0.3360549743362913,2,47.0,TMA,12.5,True,True,True,0.0,25일 명단
589782,FFF,2013J,개발,0,0.2576247388352165,2,47.0,TMA,12.5,True,False,False,1.1129744042365404,25일 명단
589828,FFF,2013J,개발,1,0.3674199009594876,2,47.0,TMA,12.5,True,False,True,0.4346041055718475,25일 명단
589843,FFF,2013J,개발,0,0.2003607136796332,2,47.0,TMA,12.5,True,True,False,1.4504132231404958,25일 명단
589860,FFF,2013J,개발,0,0.0793295108866327,4,47.0,TMA,12.5,True,False,False,2.5901515151515153,명단 외
589948,FFF,2013J,개발,0,0.1783170904853267,3,47.0,TMA,12.5,True,False,False,0.574305033809166,명단 외
590128,FFF,2013J,개발,0,0.4718010992914928,1,47.0,TMA,12.5,True,True,False,3.742424242424242,25일 명단
590188,FFF,2013J,개발,0,0.1777318454955299,3,47.0,TMA,12.5,True,False,True,0.4317343173431734,명단 외
590189,FFF,2013J,개발,0,0.247117300506439,2,47.0,TMA,12.5,True,False,True,0.49935979513444306,25일 명단
590226,FFF,2013J,개발,0,0.2280709809915633,2,47.0,TMA,12.5,True,False,True,0.4460887949260043,25일 명단
590241,FFF,2013J,개발,0,0.1327872801846409,3,47.0,TMA,12.5,True,False,False,0.6871428571428572,명단 외
590289,FFF,2013J,개발,0,0.1652624277706837,3,47.0,TMA,12.5,True,False,False,2.5593016255267913,명단 외
590328,FFF,2013J,개발,0,0.1977273043051279,3,47.0,TMA,12.5,True,False,False,0.7396694214876033,명단 외
590403,FFF,2013J,개발,0,0.1182468413491516,4,47.0,TMA,12.5,True,True,True,0.09647495361781076,명단 외
590461,FFF,2013J,개발,0,0.0753828532239433,4,47.0,TMA,12.5,True,False,False,1.0551948051948052,명단 외
590462,FFF,2013J,개발,1,0.1404881028754477,3,47.0,TMA,12.5,True,True,True,0.21541501976284583,2차 승격
590499,FFF,2013J,개발,0,0.1890255380972565,3,47.0,TMA,12.5,True,False,False,1.8245614035087718,명단 외
590548,FFF,2013J,개발,1,0.2461680960856068,2,47.0,TMA,12.5,True,False,False,1.3137757947573898,25일 명단
590701,FFF,2013J,개발,0,0.1178245523398361,4,47.0,TMA,12.5,True,False,True,0.21904388714733541,명단 외
590707,FFF,2013J,개발,0,0.1530531763125824,3,47.0,TMA,12.5,True,False,False,1.6799836934366081,명단 외
590714,FFF,2013J,개발,0,0.4665285736346584,1,47.0,TMA,12.5,True,True,True,,25일 명단
590749,FFF,2013J,개발,1,0.3504454595590716,2,47.0,TMA,12.5,True,True,False,0.9435224176368591,25일 명단
590824,FFF,2013J,개발,0,0.1134061489118439,4,47.0,TMA,12.5,True,False,False,0.9885449670972458,명단 외
590849,FFF,2013J,개발,0,0.2171031052354282,2,47.0,TMA,12.5,True,False,False,0.652877085461355,25일 명단
590907,FFF,2013J,개발,0,0.1281314572740542,4,47.0,TMA,12.5,True,False,False,0.7066697706902572,명단 외
590980,FFF,2013J,개발,0,0.1440004924053421,3,47.0,TMA,12.5,True,False,False,0.6431829939331234,명단 외
590989,FFF,2013J,개발,0,0.2438742255928548,2,47.0,TMA,12.5,True,False,False,0.6536604987932422,25일 명단
591008,FFF,2013J,개발,1,0.1441795777392541,3,47.0,TMA,12.5,True,True,True,0.10805194805194805,2차 승격
591055,FFF,2013J,개발,0,0.0931708279862967,4,47.0,TMA,12.5,True,False,True,0.23877327491785322,명단 외
591078,FFF,2013J,개발,0,0.0804051718774881,4,47.0,TMA,12.5,True,False,False,1.8493723849372385,명단 외
591219,FFF,2013J,개발,0,0.101567851702344,4,47.0,TMA,12.5,True,False,False,5.044048734770383,명단 외
591343,FFF,2013J,개발,0,0.1914059219140207,3,47.0,TMA,12.5,True,False,False,0.6044932079414839,명단 외
591394,FFF,2013J,개발,0,0.1030995709260207,4,47.0,TMA,12.5,True,False,False,0.6165501165501166,명단 외
591403,FFF,2013J,개발,0,0.0718560718456999,4,47.0,TMA,12.5,True,False,False,0.9549853372434017,명단 외
591412,FFF,2013J,개발,0,0.0987083320906323,4,47.0,TMA,12.5,True,False,True,0.24424242424242426,명단 외
591516,FFF,2013J,개발,0,0.4342537754338395,1,47.0,TMA,12.5,True,True,False,0.6601146601146601,25일 명단
591581,FFF,2013J,개발,0,0.3908022353859429,2,47.0,TMA,12.5,True,False,False,3.121212121212121,25일 명단
591613,FFF,2013J,개발,1,0.1232389578451101,4,47.0,TMA,12.5,True,False,False,0.5237382057810394,명단 외
